[GIN-debug] [WARNING] Running in "debug" mode. Switch to "release" mode in production.
 - using env:	export GIN_MODE=release
 - using code:	gin.SetMode(gin.ReleaseMode)

[GIN-debug] GET    /api/health               --> fractal-engine/internal/api.(*Handler).Health-fm (4 handlers)
[GIN-debug] GET    /api/ready                --> fractal-engine/internal/api.(*Handler).Ready-fm (4 handlers)
[GIN-debug] GET    /api/info                 --> fractal-engine/internal/api.(*Handler).Info-fm (4 handlers)
[GIN-debug] GET    /api/status               --> fractal-engine/internal/api.(*Handler).Status-fm (4 handlers)
[GIN-debug] GET    /api/load/cpu             --> fractal-engine/internal/api.(*Handler).CPULoad-fm (4 handlers)
[GIN-debug] GET    /api/load/latency         --> fractal-engine/internal/api.(*Handler).LatencyLoad-fm (4 handlers)
[GIN-debug] GET    /api/load/mixed           --> fractal-engine/internal/api.(*Handler).MixedLoad-fm (4 handlers)
[GIN-debug] GET    /                         --> fractal-engine/internal/api.NewRouter.func1 (4 handlers)
time=2026-04-18T02:27:02.049+03:00 level=INFO msg="request completed" request_id=req-000974 method=GET path=/api/info route=/api/info status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:02.060+03:00 level=INFO msg="request completed" request_id=req-000975 method=GET path=/api/health route=/api/health status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:02.095+03:00 level=INFO msg="request completed" request_id=req-000976 method=GET path=/api/health route=/api/health status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:02.101+03:00 level=INFO msg="request completed" request_id=req-000977 method=GET path=/api/status route=/api/status status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:02.102+03:00 level=INFO msg="request completed" request_id=req-000978 method=GET path=/api/status route=/api/status status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:02.102+03:00 level=INFO msg="request completed" request_id=req-000979 method=GET path=/api/info route=/api/info status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:02.104+03:00 level=INFO msg="request completed" request_id=req-000980 method=GET path=/api/health route=/api/health status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:02.132+03:00 level=INFO msg="request completed" request_id=req-000981 method=GET path=/api/status route=/api/status status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:02.132+03:00 level=INFO msg="request completed" request_id=req-000982 method=GET path=/api/info route=/api/info status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:02.132+03:00 level=INFO msg="request completed" request_id=req-000983 method=GET path=/api/health route=/api/health status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:02.137+03:00 level=INFO msg="request completed" request_id=req-000984 method=GET path=/api/info route=/api/info status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:02.137+03:00 level=INFO msg="request completed" request_id=req-000985 method=GET path=/api/health route=/api/health status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:02.140+03:00 level=INFO msg="request completed" request_id=req-000986 method=GET path=/api/status route=/api/status status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:02.140+03:00 level=INFO msg="request completed" request_id=req-000987 method=GET path=/api/info route=/api/info status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:02.142+03:00 level=INFO msg="request completed" request_id=req-000988 method=GET path=/api/health route=/api/health status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:02.143+03:00 level=INFO msg="request completed" request_id=req-000989 method=GET path=/api/health route=/api/health status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:02.143+03:00 level=INFO msg="request completed" request_id=req-000990 method=GET path=/api/health route=/api/health status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:02.144+03:00 level=INFO msg="request completed" request_id=req-000991 method=GET path=/api/status route=/api/status status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:02.144+03:00 level=INFO msg="request completed" request_id=req-000992 method=GET path=/api/info route=/api/info status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:02.145+03:00 level=INFO msg="request completed" request_id=req-000993 method=GET path=/api/health route=/api/health status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:02.145+03:00 level=INFO msg="request completed" request_id=req-000994 method=GET path=/api/info route=/api/info status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:02.146+03:00 level=INFO msg="request completed" request_id=req-000995 method=GET path=/api/status route=/api/status status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:02.146+03:00 level=INFO msg="request completed" request_id=req-000996 method=GET path=/api/health route=/api/health status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:02.146+03:00 level=INFO msg="request completed" request_id=req-000997 method=GET path=/api/info route=/api/info status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:02.147+03:00 level=INFO msg="request completed" request_id=req-000998 method=GET path=/api/health route=/api/health status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:02.151+03:00 level=INFO msg="request completed" request_id=req-000999 method=GET path=/api/health route=/api/health status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:02.247+03:00 level=INFO msg="request completed" request_id=req-001000 method=GET path=/api/info route=/api/info status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:02.250+03:00 level=INFO msg="request completed" request_id=req-001001 method=GET path=/api/info route=/api/info status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:02.256+03:00 level=INFO msg="request completed" request_id=req-001002 method=GET path=/api/status route=/api/status status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:02.258+03:00 level=INFO msg="request completed" request_id=req-001003 method=GET path=/api/status route=/api/status status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:02.258+03:00 level=INFO msg="request completed" request_id=req-001004 method=GET path=/api/status route=/api/status status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:02.259+03:00 level=INFO msg="request completed" request_id=req-001005 method=GET path=/api/status route=/api/status status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:02.259+03:00 level=INFO msg="request completed" request_id=req-001006 method=GET path=/api/status route=/api/status status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:02.269+03:00 level=INFO msg="request completed" request_id=req-001007 method=GET path=/api/status route=/api/status status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:02.269+03:00 level=INFO msg="request completed" request_id=req-001008 method=GET path=/api/status route=/api/status status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:02.270+03:00 level=INFO msg="request completed" request_id=req-001009 method=GET path=/api/info route=/api/info status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:02.272+03:00 level=INFO msg="request completed" request_id=req-001010 method=GET path=/api/status route=/api/status status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:02.333+03:00 level=INFO msg="request completed" request_id=req-001011 method=GET path=/api/info route=/api/info status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:02.333+03:00 level=INFO msg="request completed" request_id=req-001012 method=GET path=/api/status route=/api/status status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:02.334+03:00 level=INFO msg="request completed" request_id=req-001013 method=GET path=/api/info route=/api/info status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:02.337+03:00 level=INFO msg="request completed" request_id=req-001014 method=GET path=/api/health route=/api/health status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:02.358+03:00 level=INFO msg="request completed" request_id=req-001015 method=GET path=/api/health route=/api/health status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:02.380+03:00 level=INFO msg="request completed" request_id=req-001016 method=GET path=/api/info route=/api/info status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:02.380+03:00 level=INFO msg="request completed" request_id=req-001017 method=GET path=/api/status route=/api/status status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:02.380+03:00 level=INFO msg="request completed" request_id=req-001018 method=GET path=/api/info route=/api/info status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:02.470+03:00 level=INFO msg="request completed" request_id=req-001019 method=GET path=/api/health route=/api/health status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:02.471+03:00 level=INFO msg="request completed" request_id=req-001020 method=GET path=/api/health route=/api/health status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:02.479+03:00 level=INFO msg="request completed" request_id=req-001021 method=GET path=/api/status route=/api/status status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:02.479+03:00 level=INFO msg="request completed" request_id=req-001023 method=GET path=/api/info route=/api/info status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:02.479+03:00 level=INFO msg="request completed" request_id=req-001022 method=GET path=/api/status route=/api/status status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:02.479+03:00 level=INFO msg="request completed" request_id=req-001024 method=GET path=/api/info route=/api/info status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:02.479+03:00 level=INFO msg="request completed" request_id=req-001025 method=GET path=/api/health route=/api/health status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:02.506+03:00 level=INFO msg="request completed" request_id=req-001026 method=GET path=/api/status route=/api/status status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:02.508+03:00 level=INFO msg="request completed" request_id=req-001027 method=GET path=/api/info route=/api/info status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:02.508+03:00 level=INFO msg="request completed" request_id=req-001028 method=GET path=/api/info route=/api/info status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:02.508+03:00 level=INFO msg="request completed" request_id=req-001029 method=GET path=/api/info route=/api/info status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:02.508+03:00 level=INFO msg="request completed" request_id=req-001030 method=GET path=/api/status route=/api/status status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:02.508+03:00 level=INFO msg="request completed" request_id=req-001031 method=GET path=/api/info route=/api/info status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:02.510+03:00 level=INFO msg="request completed" request_id=req-001032 method=GET path=/api/status route=/api/status status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:02.513+03:00 level=INFO msg="request completed" request_id=req-001033 method=GET path=/api/info route=/api/info status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:02.513+03:00 level=INFO msg="request completed" request_id=req-001034 method=GET path=/api/status route=/api/status status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:02.513+03:00 level=INFO msg="request completed" request_id=req-001035 method=GET path=/api/info route=/api/info status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:02.514+03:00 level=INFO msg="request completed" request_id=req-001036 method=GET path=/api/info route=/api/info status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:02.514+03:00 level=INFO msg="request completed" request_id=req-001037 method=GET path=/api/health route=/api/health status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:02.515+03:00 level=INFO msg="request completed" request_id=req-001038 method=GET path=/api/health route=/api/health status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:02.547+03:00 level=INFO msg="request completed" request_id=req-001039 method=GET path=/api/health route=/api/health status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:02.562+03:00 level=INFO msg="request completed" request_id=req-001040 method=GET path=/api/status route=/api/status status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:02.564+03:00 level=INFO msg="request completed" request_id=req-001041 method=GET path=/api/health route=/api/health status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:02.564+03:00 level=INFO msg="request completed" request_id=req-001042 method=GET path=/api/status route=/api/status status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:02.567+03:00 level=INFO msg="request completed" request_id=req-001043 method=GET path=/api/health route=/api/health status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:02.567+03:00 level=INFO msg="request completed" request_id=req-001044 method=GET path=/api/status route=/api/status status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:02.568+03:00 level=INFO msg="request completed" request_id=req-001045 method=GET path=/api/health route=/api/health status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:02.569+03:00 level=INFO msg="request completed" request_id=req-001046 method=GET path=/api/health route=/api/health status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:02.590+03:00 level=INFO msg="request completed" request_id=req-001047 method=GET path=/api/health route=/api/health status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:02.641+03:00 level=INFO msg="request completed" request_id=req-001048 method=GET path=/api/status route=/api/status status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:02.642+03:00 level=INFO msg="request completed" request_id=req-001049 method=GET path=/api/status route=/api/status status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:02.779+03:00 level=INFO msg="request completed" request_id=req-001050 method=GET path=/api/info route=/api/info status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:02.779+03:00 level=INFO msg="request completed" request_id=req-001051 method=GET path=/api/info route=/api/info status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:02.780+03:00 level=INFO msg="request completed" request_id=req-001052 method=GET path=/api/status route=/api/status status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:02.781+03:00 level=INFO msg="request completed" request_id=req-001053 method=GET path=/api/status route=/api/status status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:02.782+03:00 level=INFO msg="request completed" request_id=req-001054 method=GET path=/api/health route=/api/health status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:02.783+03:00 level=INFO msg="request completed" request_id=req-001055 method=GET path=/api/health route=/api/health status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:02.799+03:00 level=INFO msg="request completed" request_id=req-001056 method=GET path=/api/health route=/api/health status=200 duration_ms=0 pod=Sanctuary client_ip=::1
